election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기본소득당,party_노동당,party_신자유민주연합,party_우리공화당,party_통일한국당,party_한류연합당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기본소득당,ratio_노동당,ratio_신자유민주연합,ratio_우리공화당,ratio_통일한국당,ratio_한류연합당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
20대대통령선거,서울특별시,은평구,20220309,1,417391,317971,315020,2951,161510,140715,248,117.0,71,252,76,89,11942,은평구,대한민국,0.5126976065011746,0.44668592470319346,0.0007872516030728207,0.00037140499015935494,0.00022538251539584787,0.0007999492095739953,0.00024125452352231604,0.0002825217446511333,0.03790870420925656,2022,11120,은평구,454649,216315,238334,28930,34973,60296,64719,69761,74531,66291,38293,18221,1969,42114,324489,88046,0.1326209889387197,0.1423493728128732,0.1534392465396382,0.1639308565508777,0.1458069851687785,0.1286332973348671,0.1936570849160561,0.7137132161293658,0.5242153837355851,2022
20대대통령선거,서울특별시,종로구,20220309,1,129968,100629,99366,1263,46130,49181,53,42.0,50,82,20,30,3778,종로구,대한민국,0.4642433025380915,0.4949479701306282,0.0005333816395950325,0.0004226797898677616,0.0005031902260330495,0.0008252319706942013,0.00020127609041321981,0.00030191413561982973,0.038021053479057224,2022,11010,종로구,147512,70318,77194,7123,11181,28268,20200,20040,23874,19866,10994,6011,817,10650,110329,26533,0.1916318672379196,0.1369380118227669,0.1358533543033787,0.1618444601117197,0.1346737892510439,0.120817289440859,0.1798701122620532,0.7479323716036661,0.5233065784478551,2022
20대대통령선거,서울특별시,중구,20220309,1,111448,84998,84184,814,38244,42916,46,19.0,17,67,17,28,2830,중구,대한민국,0.4542906015394849,0.5097880832462226,0.0005464221229687352,0.00022569609426969494,0.00020193861066235866,0.0007958757008457664,0.00020193861066235866,0.00033260477050270836,0.03361683930438088,2022,11020,중구,125257,59795,65462,6793,6709,20791,21260,17137,19653,17991,9953,4908,694,8986,92579,23692,0.1659867312804873,0.1697310329961599,0.1368147089583815,0.1569014106996016,0.1436326911869196,0.1241846763055158,0.1891471135345729,0.7391123849365704,0.5226214902161157,2022
20대대통령선거,서울특별시,중랑구,20220309,1,347108,260862,258423,2439,130381,118231,156,59.0,73,236,60,75,9152,중랑구,대한민국,0.5045255259787248,0.45750958699496563,0.0006036614388038216,0.00022830785185529151,0.0002824825963633268,0.0009132314074211661,0.0002321774764630083,0.0002902218455787604,0.0354148044098242,2022,11070,중랑구,379127,185196,193931,22788,23908,51854,57667,53496,64333,60756,31788,13413,1520,31886,273865,73376,0.136772110664764,0.1521047037008706,0.14110311320481,0.1696872024413982,0.1602523692588499,0.1232331118596143,0.1935393680745502,0.7223568883250204,0.5115198864760357,2022
20대대통령선거,세종특별자치시,세종특별자치시,20220309,1,288895,231832,229891,1941,119349,101514,100,50.0,48,121,66,88,8555,세종특별자치시,대한민국,0.5191547298502334,0.441574485299555,0.0004349887555406693,0.00021749437777033464,0.00020879460265952124,0.0005263363942042098,0.0002870925786568417,0.000382790104875789,0.037213288036504255,2022,29010,세종시,382589,192165,190424,51224,48475,43501,61115,74518,50589,34862,15253,7524,1168,72186,271913,38490,0.1137016485053151,0.1597406093745507,0.1947729809273136,0.1322280567397389,0.0911212815841542,0.0625867445221896,0.1006040424580947,0.7107182903847209,0.4977247124198553,2022
20대대통령선거,울산광역시,남구,20220309,1,268213,209589,207601,1988,77783,121338,81,58.0,43,189,54,86,7969,남구,대한민국,0.37467545917408873,0.5844769533865444,0.00039017153096565044,0.00027938208390132995,0.00020712809668546877,0.000910400238919851,0.00026011435397710033,0.00041425619337093753,0.038386134941546524,2022,26020,남구,311172,158893,152279,24125,27511,41514,41155,48250,59930,45551,18315,6842,817,35255,231255,44662,0.1334117465581736,0.1322580437828596,0.1550589384649004,0.1925944493720514,0.1463852788811332,0.0834715205738305,0.1435283380252722,0.7431741930507886,0.4893724371087373,2022
20대대통령선거,울산광역시,동구,20220309,1,127599,98491,97416,1075,44506,47082,64,88.0,30,71,32,46,5497,동구,대한민국,0.4568654019873532,0.4833086967233309,0.0006569762667323643,0.0009033423667570009,0.00030795762503079576,0.0007288330459062167,0.00032848813336618213,0.00047220169171388685,0.05642810215980948,2022,26030,동구,154118,81404,72714,14508,15649,16066,21435,26962,24465,24150,9518,2863,332,21104,110349,22665,0.1042447994393905,0.1390817425608949,0.1749438741743339,0.1587420028809094,0.156698114431799,0.0824887423921929,0.1470626403145641,0.7160033221297967,0.4718073164717943,2022
20대대통령선거,울산광역시,북구,20220309,1,175732,138319,137050,1269,64692,64612,79,67.0,21,113,44,53,7369,북구,대한민국,0.4720321050711419,0.4714483765049252,0.0005764319591390004,0.000488872674206494,0.00015322874863188618,0.0008245165997811018,0.0003210507114191901,0.0003867201751185699,0.05376869755563663,2022,26040,북구,216750,112367,104383,25481,23995,23149,32481,39332,38822,23985,8370,3454,488,35830,159832,21088,0.106800461361015,0.1498546712802768,0.1814625144175317,0.1791095732410611,0.1106574394463667,0.0568027681660899,0.0972918108419838,0.7374025374855825,0.4815824682814302,2022
20대대통령선거,울산광역시,울주군,20220309,1,188615,145891,144454,1437,56078,81980,76,51.0,53,156,54,83,5923,울주군,대한민국,0.3882066263308735,0.5675163027676631,0.0005261190413557257,0.00035305356722555275,0.0003668988051559666,0.001079928558572279,0.00037382142412117355,0.0005745773741121741,0.04100267213092057,2022,26510,울주군,223854,117193,106661,17505,21217,25996,26287,35604,43222,33240,14610,7266,1067,26015,161006,36833,0.11612926282309,0.1174292172576768,0.1590500951513039,0.1930812047137866,0.1484896405692996,0.1024909092533526,0.1645402807186827,0.7192455797082027,0.476475738651085,2022
20대대통령선거,울산광역시,중구,20220309,1,182051,143171,141869,1302,54075,81418,75,44.0,38,156,50,65,5948,중구,대한민국,0.3811614940543741,0.5738956361150075,0.0005286567185220168,0.00031014527486624983,0.0002678527373844885,0.001099605974525795,0.0003524378123480112,0.00045816915605241456,0.04192600215691941,2022,26010,중구,204622,103223,101399,15952,18158,21861,23966,31784,38861,34154,15498,5748,627,23659,144505,36458,0.1068360195873366,0.11712328097663,0.1553303163882671,0.1899160403084712,0.1669126486888018,0.1068946643078456,0.1781724350265367,0.706204611429856,0.4955430012413132,2022
20대대통령선거,인천광역시,강화군,20220309,1,63019,48473,48009,464,17036,29278,22,23.0,12,34,32,32,1540,강화군,대한민국,0.3548501322668666,0.609843987585661,0.00045824741194359393,0.0004790768397592118,0.0002499531337874149,0.0007082005457310088,0.000666541690099773,0.000666541690099773,0.032077318836051576,2022,23510,강화군,66420,33292,33128,3301,4445,4490,5070,7017,10897,15064,9596,5955,972,5006,38009,23405,0.0676001204456489,0.0763324299909665,0.1056458897922312,0.1640620295091839,0.2267991568804576,0.2487654320987654,0.3523788015657934,0.5722523336344475,0.4987654320987654,2022
20대대통령선거,인천광역시,계양구,20220309,1,258741,193864,192157,1707,100532,83662,124,62.0,64,132,58,81,7442,계양구,대한민국,0.5231763609964768,0.43538356656275856,0.0006453056615163642,0.0003226528307581821,0.0003330609865890912,0.0006869382848400007,0.0003018365190963639,0.00042153031115181854,0.03872874784681276,2022,23070,계양구,288122,142279,145843,17898,23896,39247,37520,42374,56866,45726,16777,8625,1316,27019,217303,43800,0.1362166026891386,0.130222614031556,0.1470696441090926,0.1973677817035839,0.1587036047229993,0.0927315512178868,0.1520189364227653,0.7542048160154379,0.5061848800161043,2022
20대대통령선거,인천광역시,남동구,20220309,1,441525,329653,326707,2946,162476,150932,215,82.0,74,253,76,138,12461,남동구,대한민국,0.4973141071357516,0.4619796943438616,0.0006580820123229683,0.00025098941865341117,0.00022650264610185884,0.0007743941819428417,0.00023262433923974693,0.00042239682651427733,0.03814120909561167,2022,23050,남동구,511392,255604,255788,39571,46238,64552,69034,85275,88093,73165,33091,14944,2319,58702,372172,80518,0.1262280207746699,0.1349923346473937,0.1667507508916838,0.1722612008009511,0.143070286590326,0.0984645829422439,0.1574486890682685,0.7277626556535887,0.5001799011325949,2022
20대대통령선거,인천광역시,동구,20220309,1,53909,40918,40579,339,19195,19665,32,11.0,6,44,17,19,1590,동구,대한민국,0.4730279208457577,0.4846102663939476,0.0007885852288129328,0.0002710761724044456,0.0001478597304024249,0.0010843046896177825,0.00041893590280687055,0.00046822247960767884,0.039182828556642596,2022,23020,동구,58078,29169,28909,3549,4438,5822,6511,9088,9443,9995,6304,2979,401,5318,38421,14339,0.1002444987775061,0.1121078549536829,0.1564792176039119,0.1625916870415648,0.1720961465615207,0.1667412789696614,0.2468921106098695,0.6615413753917145,0.4977616309101553,2022
20대대통령선거,인천광역시,미추홀구,20220309,1,356862,253347,250994,2353,119287,121159,154,67.0,68,196,75,106,9882,미추홀구,대한민국,0.4752583727101046,0.4827167183279282,0.0006135604835175343,0.00026693865191996624,0.0002709228109038463,0.0007808951608404981,0.00029881192379100697,0.00042232085229128985,0.039371459078703076,2022,23090,미추홀구,415303,209232,206071,28713,32290,60029,57483,63246,66842,60568,32186,15062,2053,40930,298741,75632,0.1445426592150791,0.1384121954332138,0.1522888108200518,0.1609475491388215,0.14584050681069,0.1187109170894503,0.1821128188334782,0.7193326318374776,0.496194344851831,2022
20대대통령선거,인천광역시,부평구,20220309,1,424164,316024,313239,2785,159280,141116,194,91.0,77,263,94,131,11993,부평구,대한민국,0.5084935145368233,0.4505058437806276,0.0006193353956563519,0.00029051299486973205,0.00024581868796669633,0.0008396144796784564,0.000300090346348954,0.0004182110145926912,0.03828705876343622,2022,23060,부평구,498254,245816,252438,34334,39473,63750,72615,75365,89421,75752,33461,15729,2195,49905,365922,82427,0.1279467901913482,0.1457389203097215,0.1512581936120934,0.1794687047168713,0.1520349058913726,0.1031301304154106,0.1654316874525844,0.7344085546729179,0.5066452050560557,2022
20대대통령선거,인천광역시,서구,20220309,1,462821,346084,343300,2784,174908,154616,197,79.0,81,224,85,130,12980,서구,대한민국,0.5094902417710457,0.45038159044567433,0.0005738421205942325,0.00023011942907078358,0.00023594523740168947,0.0006524905330614623,0.00024759685406350134,0.00037867754150888434,0.03780949606757938,2022,23080,서구,581069,295063,286006,57984,57015,70181,90196,102596,98180,69776,27419,12227,1971,82039,430034,68996,0.1207791157332433,0.1552242504762773,0.1765642290330408,0.1689644431212128,0.1200821244981232,0.0716214425481311,0.1187397710082623,0.7400738982805829,0.4922066054117497,2022
20대대통령선거,인천광역시,연수구,20220309,1,317609,250104,248115,1989,111446,127790,120,62.0,40,133,48,72,8404,연수구,대한민국,0.44917074743566493,0.5150434274429196,0.0004836466960885073,0.00024988412631239546,0.0001612155653628358,0.0005360417548314289,0.00019345867843540294,0.0002901880176531044,0.0338713902827318,2022,23040,연수구,400488,199745,200743,41584,45648,52152,57991,70079,65421,46047,16842,8115,1329,59890,296761,43837,0.1302211302211302,0.1448008429715746,0.1749840194962146,0.1633532090849164,0.1149772277821058,0.0656349253910229,0.1094589600687161,0.7409984818521403,0.5012459799045165,2022
20대대통령선거,인천광역시,옹진군,20220309,1,18659,14912,14663,249,5218,8801,16,13.0,5,11,11,15,573,옹진군,대한민국,0.35586169269590123,0.6002182363772761,0.0010911818863806862,0.0008865852826843074,0.0003409943394939644,0.0007501875468867217,0.0007501875468867217,0.0010229830184818932,0.03907795130600832,2022,23520,옹진군,19329,11155,8174,912,961,2368,1874,2152,3215,4261,2314,1146,221,1286,12440,5603,0.1225102178074395,0.0969527652749754,0.1113352992912204,0.1663303843965026,0.2204459620259713,0.190439236380568,0.2898753168813699,0.643592529360029,0.4228878886647007,2022
20대대통령선거,인천광역시,중구,20220309,1,121916,90125,89291,834,43942,41817,42,18.0,22,88,15,34,3313,중구,대한민국,0.4921212664210279,0.4683226752976224,0.0004703721539684851,0.0002015880659864936,0.0002463854139834922,0.0009855416559339688,0.00016799005498874467,0.0003807774579744879,0.03710340347851407,2022,23010,중구,150670,77750,72920,13543,14181,18368,23994,26456,22488,18157,9802,4406,755,19152,108479,23039,0.1219088073272715,0.1592486891882923,0.1755890356408044,0.1492533351032056,0.1205083958319506,0.0993097497842968,0.1529103338421716,0.7199774341275635,0.4839715935488153,2022
20대대통령선거,전라남도,강진군,20220309,1,30272,24960,24686,274,21064,3015,24,15.0,10,6,17,53,482,강진군,대한민국,0.8532771611439682,0.12213400307866808,0.0009722109697804424,0.0006076318561127765,0.00040508790407518434,0.0002430527424451106,0.0006886494369278133,0.0021469658915984767,0.019525236976423884,2022,36590,강진군,31476,15293,16183,1595,2278,2203,2197,3221,5109,6214,4724,3563,563,2475,17402,11599,0.0699898335239547,0.0697992120981065,0.1023319354428771,0.1623141441097979,0.1974202567035201,0.2811666031261914,0.3685029864023383,0.5528656754352522,0.514137755750413,2022
20대대통령선거,전라남도,고흥군,20220309,1,57414,47171,46691,480,40466,5131,34,27.0,12,9,31,151,830,고흥군,대한민국,0.8666766614550984,0.1098926988070506,0.0007281917285986593,0.0005782699021224647,0.0002570088453877621,0.00019275663404082156,0.0006639395172517188,0.0032340279711293397,0.01777644513932021,2022,36550,고흥군,58630,28768,29862,2500,3005,3359,3562,5570,9155,12471,10463,7618,1211,3751,29697,25182,0.057291488998806,0.0607538802660753,0.0950025584171925,0.156148729319461,0.2127068053897322,0.3290465631929046,0.429507078287566,0.5065154357837285,0.5093296946955483,2022
20대대통령선거,전라남도,곡성군,20220309,1,25143,20717,20485,232,17472,2385,22,14.0,8,8,20,84,472,곡성군,대한민국,0.8529167683670978,0.11642665364901147,0.0010739565535757872,0.0006834268977300463,0.0003905296558457408,0.0003905296558457408,0.000976324139614352,0.004100561386380278,0.023041249694898708,2022,36520,곡성군,26454,13118,13336,1011,1895,2514,1686,2626,4280,4994,3811,3247,536,1642,15064,9748,0.0950328872760263,0.0637332728509866,0.0992666515460799,0.1617902774627655,0.1887805246843577,0.2870643380963181,0.3684886973614576,0.5694412943222197,0.504120359869963,2022
20대대통령선거,전라남도,광양시,20220309,1,126644,100876,100101,775,81441,15855,46,20.0,16,22,23,93,2585,광양시,대한민국,0.8135882758414001,0.1583900260736656,0.00045953586877253976,0.00019979820381414772,0.00015983856305131817,0.00021977802419556247,0.00022976793438626988,0.0009290616477357869,0.02582391784297859,2022,36060,광양시,145926,76212,69714,13625,14466,16283,18160,22563,29283,18947,8485,4874,819,19835,104460,21631,0.1115839535106835,0.1244466373367323,0.1546194646601702,0.2006702027054808,0.1298397818072173,0.0971588339295259,0.1482326658717432,0.7158422762221948,0.4777352904897002,2022
20대대통령선거,전라남도,구례군,20220309,1,22770,19132,18959,173,16137,2353,12,10.0,7,3,5,40,392,구례군,대한민국,0.851152486945514,0.12410992140935703,0.0006329447755683316,0.0005274539796402763,0.0003692177857481935,0.0001582361938920829,0.00026372698982013817,0.0021098159185611053,0.020676196001898833,2022,36530,구례군,23165,11185,11980,1078,1421,1444,1315,2444,4111,4776,3511,2765,435,1696,12694,8775,0.0623354198143751,0.0567666738614288,0.1055039930930282,0.177466004748543,0.2061731059788474,0.2897042952730412,0.3788042305201813,0.547981869199223,0.5171595078782646,2022
20대대통령선거,전라남도,나주시,20220309,1,99117,81076,80431,645,68994,9529,32,32.0,20,20,40,121,1643,나주시,대한민국,0.8578035831955341,0.11847422013900114,0.0003978565478484664,0.0003978565478484664,0.0002486603424052915,0.0002486603424052915,0.000497320684810583,0.0015043950715520136,0.020427447128594695,2022,36040,나주시,114785,57550,57235,10426,10201,12559,14472,16486,16458,16240,10707,7219,1207,14424,74075,26286,0.109413250860304,0.1260791915319946,0.1436250381147362,0.1433811038027616,0.1414819009452454,0.1666855425360456,0.2290020473058326,0.6453369342684149,0.4986278694951431,2022
20대대통령선거,전라남도,담양군,20220309,1,41698,34632,34342,290,30076,3440,20,15.0,9,14,25,97,646,담양군,대한민국,0.8757789295905888,0.10016888940655756,0.0005823772639916138,0.0004367829479937103,0.0002620697687962262,0.00040766408479412964,0.0007279715799895172,0.002824529730359327,0.018810785626929123,2022,36510,담양군,43572,21585,21987,2252,3100,4060,3541,4563,7513,8275,5700,4197,611,3314,26089,14169,0.0931791058477921,0.0812677866519783,0.1047232167446984,0.1724272468557789,0.1899155420912512,0.2411640503075369,0.3251858992013219,0.5987560818874507,0.5046130542550261,2022
20대대통령선거,전라남도,목포시,20220309,1,183659,145187,144189,998,125790,14950,69,45.0,19,20,24,98,3174,목포시,대한민국,0.8723966460687015,0.10368336003439929,0.0004785385847741506,0.000312090381374446,0.00013177149435809944,0.00013870683616642047,0.00016644820339970455,0.0006796634972154603,0.022012774899610926,2022,36010,목포시,219625,110070,109555,17457,23052,25960,23499,35851,36928,31080,18474,8660,1154,26987,151049,41589,0.1182014797951053,0.1069960159362549,0.1632373363688104,0.1681411496869664,0.1415139442231075,0.1288013659647126,0.1893636881047239,0.6877586795674445,0.498827546955037,2022
20대대통령선거,전라남도,무안군,20220309,1,75012,61552,61059,493,52983,6637,29,21.0,7,19,23,106,1234,무안군,대한민국,0.8677344863165135,0.10869814441769436,0.00047495045775397565,0.00034392964182184446,0.00011464321394061481,0.00031117443783881165,0.00037668484580487727,0.0017360258111007386,0.02020996085753124,2022,36620,무안군,90630,45883,44747,8765,10048,11619,11038,14139,12672,11043,7376,4476,597,12873,60439,17318,0.1282025819265144,0.121791901136489,0.156007944389275,0.1398212512413108,0.1218470705064548,0.1373606973408363,0.1910846298135275,0.6668763102725367,0.4937327595718856,2022
20대대통령선거,전라남도,보성군,20220309,1,35850,29323,29030,293,25214,3105,21,12.0,12,8,14,73,571,보성군,대한민국,0.8685497760936962,0.10695831898036513,0.0007233895969686531,0.0004133654839820875,0.0004133654839820875,0.00027557698932139166,0.00048225973131243543,0.002514640027557699,0.01966930761281433,2022,36560,보성군,36244,17496,18748,1541,2280,2199,2147,3459,5844,7356,5953,4791,849,2386,18797,15061,0.0606721112459993,0.0592373910164441,0.0954364860390685,0.1612404811830923,0.2029577309347754,0.3198598388698819,0.4155446418717581,0.5186237722105728,0.5172718243019534,2022
20대대통령선거,전라남도,순천시,20220309,1,235327,192412,190968,1444,162566,23730,76,60.0,50,28,46,132,4280,순천시,대한민국,0.8512735117925516,0.12426165640316703,0.0003979724351723849,0.00031418876460977753,0.00026182397050814797,0.00014662142348456286,0.00024087805286749611,0.0006912152821415106,0.022412131875497465,2022,36030,순천시,272085,135443,136642,24211,28006,34023,31610,40654,47760,36793,19168,10988,1679,35432,190001,46652,0.1250454821103699,0.1161769300034915,0.1494165426245474,0.1755333811125199,0.135226124189132,0.1170038774647628,0.1714611242810151,0.6983148648400316,0.5022033555690317,2022
20대대통령선거,전라남도,신안군,20220309,1,35175,29213,28956,257,25583,2747,24,18.0,6,18,17,98,445,신안군,대한민국,0.8835129161486394,0.09486807570106369,0.0008288437629506838,0.0006216328222130128,0.00020721094073767094,0.0006216328222130128,0.000587097665423401,0.003384445365381959,0.015368144771377263,2022,36680,신안군,34148,18328,15820,1499,1597,2008,2503,3571,5867,7248,5647,3937,438,2183,18648,13317,0.05880285814689,0.0732985826402717,0.1045742063956893,0.171810940611456,0.2122525477333958,0.2934871734801452,0.3899789153098278,0.5460934754597634,0.4632774979500996,2022
20대대통령선거,전라남도,여수시,20220309,1,237455,189617,188312,1305,162006,22010,82,52.0,35,36,43,230,3818,여수시,대한민국,0.8603063001826755,0.1168804961977994,0.00043544755512128807,0.0002761374739793534,0.0001858617613322571,0.00019117209737032158,0.00022834444963677303,0.0012213772887548324,0.020274862993330218,2022,36020,여수시,268139,138403,129736,20847,23611,30077,30263,39323,46311,41555,25064,11800,1711,30484,180884,56771,0.1121694345097132,0.1128631045838166,0.1466515501288511,0.1727126602247342,0.1549755910180913,0.1438619521964354,0.2117222783705466,0.674590417656514,0.4838386060960919,2022
20대대통령선거,전라남도,영광군,20220309,1,45280,36321,35942,379,30855,4061,22,16.0,17,10,34,142,785,영광군,대한민국,0.8584664181180791,0.1129875911190251,0.0006120972678203772,0.00044516164932391074,0.00047298425240665517,0.00027822603082744424,0.0009459685048133103,0.003950809637749708,0.021840743419954373,2022,36640,영광군,49323,24667,24656,3914,3682,4089,4658,5940,7920,8328,6395,4305,475,5378,28929,15016,0.0829024998479411,0.0944386999979725,0.1204306307402226,0.1605741743202968,0.1688461772398272,0.2265677270239036,0.3044421466658557,0.5865215011252357,0.499888490156722,2022
20대대통령선거,전라남도,영암군,20220309,1,46507,37333,36984,349,31909,4096,27,14.0,7,10,17,74,830,영암군,대한민국,0.8627784988102963,0.11075059485182782,0.0007300454250486697,0.00037854207224745834,0.00018927103612372917,0.00027038719446247024,0.00045965823058619944,0.00200086523902228,0.02244213714038503,2022,36610,영암군,56287,30693,25594,3473,3985,6062,6405,7990,9764,8698,5778,4015,525,5118,37046,14123,0.107698047506529,0.1137918169381917,0.1419510721836303,0.1734681187485565,0.1545294650629808,0.1833105335157318,0.2509105121964219,0.6581626308028496,0.454705349370192,2022
20대대통령선거,전라남도,완도군,20220309,1,42767,35300,34944,356,31062,3089,14,11.0,16,6,20,115,611,완도군,대한민국,0.888907967032967,0.08839858058608059,0.00040064102564102563,0.0003147893772893773,0.0004578754578754579,0.00017170329670329672,0.0005723443223443224,0.0032909798534798535,0.017485119047619048,2022,36660,완도군,46863,24825,22038,3018,3000,3659,4552,5732,7289,8388,6714,4309,568,4286,27183,15394,0.078078654802296,0.0971341996884535,0.1223139790453022,0.1555384845187034,0.1789898213942769,0.2473379851908755,0.3284894266265497,0.5800524934383202,0.4702643876832469,2022
20대대통령선거,전라남도,장성군,20220309,1,38486,31666,31427,239,27132,3573,18,6.0,4,5,19,69,601,장성군,대한민국,0.8633340757946988,0.11369204823877557,0.0005727559105227989,0.00019091863684093295,0.00012727909122728863,0.0001590988640341108,0.0006045756833296211,0.002195564323670729,0.019123683456900117,2022,36650,장성군,40266,20367,19899,2459,2953,3482,3429,4756,6750,7090,5233,3898,497,3628,23790,12848,0.0864749416381066,0.0851586946803755,0.1181145383201708,0.1676352257487706,0.1760790741568569,0.2391099190383946,0.319078130432623,0.590821040083445,0.4941886455073759,2022
20대대통령선거,전라남도,장흥군,20220309,1,32712,27048,26819,229,23565,2563,14,11.0,6,7,14,91,548,장흥군,대한민국,0.8786681084305903,0.09556657593497148,0.0005220179723330475,0.00041015697826168017,0.00022372198814273462,0.00026100898616652373,0.0005220179723330475,0.0033931168201648087,0.02043327491703643,2022,36580,장흥군,33638,16375,17263,1873,2159,2315,2443,3581,5630,6482,4917,3867,590,2791,18512,12335,0.0688209762768297,0.0726261965634104,0.1064569831737915,0.1673702360425709,0.1926987335751233,0.278672929425055,0.3666983768357215,0.5503299839467269,0.5131993578690767,2022
20대대통령선거,전라남도,진도군,20220309,1,26802,21744,21530,214,18692,2314,17,15.0,8,15,8,69,392,진도군,대한민국,0.868183929400836,0.10747793776126335,0.0007895959126799814,0.0006967022758941013,0.00037157454714352065,0.0006967022758941013,0.00037157454714352065,0.003204830469112866,0.018207152810032514,2022,36670,진도군,28945,15093,13852,1607,1769,2439,2649,3310,4550,5323,4156,2968,356,2382,16675,9888,0.0842632579029193,0.0915183969597512,0.1143548108481603,0.1571946795646916,0.1839005009500777,0.2584211435481084,0.3416134047331145,0.5760925893936777,0.4785627915011228,2022
20대대통령선거,전라남도,함평군,20220309,1,28435,23295,23089,206,20467,2054,16,12.0,9,9,17,91,414,함평군,대한민국,0.8864394300316167,0.08896011087530858,0.0006929706786781584,0.0005197280090086188,0.00038979600675646413,0.00038979600675646413,0.0007362813460955434,0.003941270734982026,0.01793061631079735,2022,36630,함평군,29048,14561,14487,1224,1948,2047,1937,2934,4792,5778,4484,3570,492,1891,15861,11296,0.070469567612228,0.0666827320297438,0.1010052327182594,0.1649683282842192,0.1989121454144863,0.294202698980997,0.388873588543101,0.5460272652161939,0.4987262462131644,2022
20대대통령선거,전라남도,해남군,20220309,1,59631,48441,47898,543,42071,4695,33,28.0,9,15,27,126,894,해남군,대한민국,0.8783456511754144,0.09802079418764875,0.000688964048603282,0.0005845755563906635,0.00018789928598271326,0.00031316547663785545,0.0005636978579481398,0.0026305900037579856,0.018664662407616186,2022,36600,해남군,62360,31244,31116,3716,4134,4576,4773,7152,10398,11997,9152,6090,826,5506,35349,21505,0.0733803720333547,0.0765394483643361,0.1146889031430404,0.1667415009621552,0.1923829377806286,0.2576651699807569,0.3448524695317511,0.566853752405388,0.4989737010904426,2022
20대대통령선거,전라남도,화순군,20220309,1,55122,45152,44774,378,39327,4396,20,19.0,17,8,23,93,871,화순군,대한민국,0.8783445749765489,0.09818198061374905,0.0004466878098896681,0.0004243534193951847,0.0003796846384062179,0.00017867512395586724,0.0005136909813731183,0.0020770983159869565,0.019453254120695047,2022,36570,화순군,59822,29015,30807,3410,5079,6097,4511,7261,10914,10066,6900,5266,764,5336,37213,17273,0.1019190264451205,0.0754070408879676,0.1213767510280498,0.1824412423523118,0.1682658553709337,0.2161412189495503,0.2887399284544147,0.6220621176155929,0.5149777673765504,2022
20대대통령선거,전라북도,고창군,20220309,1,47655,38707,38331,376,33000,4343,15,22.0,13,10,27,135,766,고창군,대한민국,0.8609219691633404,0.11330254885079961,0.00039132816780151837,0.0005739479794422269,0.00033915107876131593,0.0002608854452010122,0.000704390702042733,0.003521953510213665,0.01998382510239754,2022,35570,고창군,50784,25337,25447,2571,3838,3371,3815,5478,8172,9879,7574,5548,823,4014,28261,18509,0.0663791745431632,0.0751220856962822,0.1078686200378071,0.1609168241965973,0.1945297731568998,0.2745943604284814,0.3644651858853182,0.5564941713925646,0.501083018273472,2022
20대대통령선거,전라북도,군산시,20220309,1,225149,177339,176139,1200,144395,27413,80,44.0,17,40,37,130,3983,군산시,대한민국,0.819778697505947,0.15563276730309586,0.00045418675023702873,0.0002498027126303658,9.65146844253686e-05,0.00022709337511851436,0.00021006137198462577,0.0007380534691351717,0.022612822827426066,2022,35020,군산시,266438,135830,130608,20688,25668,31388,29550,42124,44029,39145,23218,11428,1791,30827,181710,53901,0.1178060186610018,0.1109076032698038,0.1581005712398381,0.1652504522628153,0.1469197336716234,0.1367560182856799,0.2023022241572148,0.6819973126956365,0.4902003467973787,2022
20대대통령선거,전라북도,김제시,20220309,1,72285,58026,57503,523,48952,7169,38,15.0,13,13,26,96,1181,김제시,대한민국,0.8512947150583448,0.12467175625619532,0.0006608350868650331,0.00026085595534146045,0.00022607516129593237,0.00022607516129593237,0.00045215032259186475,0.0016694781141853468,0.020538058883884318,2022,35060,김제시,78277,38997,39280,4171,5456,6865,6782,9129,12491,14597,10581,7521,1216,6361,45789,26127,0.087701368217995,0.0866410312096784,0.1166242957701496,0.1595743321793119,0.1864787868722613,0.2467902448995234,0.3337762050155218,0.584961099684454,0.5018076829720096,2022
20대대통령선거,전라북도,남원시,20220309,1,69190,56509,56059,450,47470,7176,40,39.0,9,18,35,128,1144,남원시,대한민국,0.8467864214488307,0.12800799158029932,0.0007135339552970977,0.0006956956064146703,0.00016054513994184699,0.00032109027988369397,0.0006243422108849605,0.0022833086569507125,0.020407071121496995,2022,35050,남원시,75259,36710,38549,4788,6183,5946,6011,9472,13036,13445,9250,6663,1012,7342,44925,22992,0.0790071619341208,0.0798708460117726,0.1258587012848961,0.1732151636349141,0.1786497296004464,0.2248900463731912,0.3055049894364793,0.596938572130908,0.5122178078369365,2022
