election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
21대대통령선거,전라북도,고창군,20250603,1,45723,38187,37883,304,32692,3515,1676,고창군,대한민국,0.8629728374204788,0.09278568223213579,0.04424148034738537,2024,35570,고창군,51371,25593,25778,2195,3600,3332,4585,5473,8124,10200,7628,5618,915,3599,28473,19299,0.0648614977321835,0.0892526912071012,0.1065387086099161,0.1581436997527788,0.1985556053026026,0.27566136536178,0.3756788849740126,0.554262132331471,0.5018006268127932,2024
21대대통령선거,전라북도,군산시,20250603,1,221550,178956,177949,1007,145384,21599,10966,군산시,대한민국,0.8169981286773177,0.1213774733210077,0.061624398001674636,2024,35020,군산시,265473,136654,128819,17617,25292,29791,29049,40132,45734,41228,24860,12056,2013,27898,179131,58444,0.1122185683666512,0.1094235571979071,0.1511716822426386,0.1722736398805151,0.1553001623517269,0.1466401479623163,0.2201504484448512,0.674761651844067,0.4852433204129986,2024
21대대통령선거,전라북도,김제시,20250603,1,73203,60124,59708,416,50871,5885,2952,김제시,대한민국,0.8519963823943191,0.09856300663227709,0.0494406109734039,2024,35060,김제시,79692,40450,39242,3931,5252,6932,7668,8836,12570,15335,10812,7329,1446,6068,46487,27137,0.0869848918335592,0.0962204487276012,0.1108768759724941,0.1577322692365607,0.1924283491442052,0.2457837675048938,0.340523515534809,0.5833333333333334,0.4924208201576068,2024
21대대통령선거,전라북도,남원시,20250603,1,66857,55525,55078,447,47213,5125,2740,남원시,대한민국,0.857202512800029,0.09304985656705037,0.049747630632920585,2024,35050,남원시,73781,36127,37654,4058,5800,5460,5924,8596,13362,13816,9647,6450,1180,6423,43442,23916,0.0740027920467329,0.0802916740082134,0.1165069597863948,0.1811035361407408,0.1872568818530516,0.2341659776907333,0.3241484935145904,0.588796573643621,0.5103481926241173,2024
21대대통령선거,전라북도,무주군,20250603,1,20899,17383,17238,145,13395,2876,967,무주군,대한민국,0.7770623042116255,0.16684070077735236,0.05609699501102216,2024,35530,무주군,22904,11644,11260,895,1515,1447,1860,2608,3921,4798,3205,2388,392,1497,13080,8327,0.0631767376877401,0.0812085225288159,0.1138665735242752,0.1711928047502619,0.2094830597275585,0.2613080684596577,0.3635609500523926,0.5710792874607056,0.491617184771219,2024
21대대통령선거,전라북도,부안군,20250603,1,43387,35432,35226,206,30183,3535,1508,부안군,대한민국,0.8568386986884687,0.10035201271787884,0.04280928859365241,2024,35580,부안군,46363,23298,23065,2033,2942,3082,3589,4961,7629,9728,7185,4736,740,3281,25545,17537,0.0664754222116774,0.0774108664236568,0.1070034294588357,0.1645493173435714,0.2098224877596359,0.2730841403705541,0.3782542113323124,0.5509781506804995,0.4974872204128292,2024
21대대통령선거,전라북도,순창군,20250603,1,24184,20930,20748,182,17922,1884,942,순창군,대한민국,0.8637941006362059,0.09080393290919607,0.045401966454598035,2024,35560,순창군,25494,12486,13008,1212,1853,1666,1796,2668,4257,5168,3689,2859,460,1945,14006,9543,0.0653487095002745,0.0704479485369106,0.1046520749980387,0.1669804659919981,0.202714364164117,0.2748882089903506,0.374323370204754,0.5493841688240371,0.5102377029889386,2024
21대대통령선거,전라북도,완주군,20250603,1,86947,72595,72070,525,59889,7592,4589,완주군,대한민국,0.8309837657832663,0.10534202858332177,0.06367420563341196,2024,35510,완주군,102877,53383,49494,6890,9016,12232,12419,13691,16424,16425,9741,5798,1032,10441,68201,24235,0.1188992680579721,0.120716972695549,0.1330812523693342,0.1596469570457925,0.159656677391448,0.1610758478571498,0.2355725769608367,0.6629372940501764,0.4810987878728968,2024
21대대통령선거,전라북도,익산시,20250603,1,234688,191022,189723,1299,156006,21426,12291,익산시,대한민국,0.8222830126025837,0.11293306557454816,0.06478392182286807,2024,35030,익산시,272392,136223,136169,15661,25090,35467,27844,35387,47418,44932,26053,14024,2481,25274,183717,63401,0.1302057329143293,0.1022203295250961,0.1299120385327028,0.174080002349555,0.1649534494405122,0.1562380686657464,0.2327564686187553,0.6744581338658991,0.499900878146201,2024
21대대통령선거,전라북도,임실군,20250603,1,23342,19553,19397,156,16678,1849,870,임실군,대한민국,0.859823684074857,0.09532401917822343,0.04485229674691963,2024,35550,임실군,24275,12240,12035,1097,1348,1786,1752,2140,3912,5128,3816,2900,502,1611,12995,9669,0.0735736354273944,0.072173017507724,0.0881565396498455,0.1611534500514933,0.2112461380020597,0.2973429454170957,0.3983110195674562,0.5353244078269825,0.4957775489186405,2024
21대대통령선거,전라북도,장수군,20250603,1,18588,15605,15489,116,13085,1661,743,장수군,대한민국,0.8447930789592614,0.10723739427981148,0.04796952676092711,2024,35540,장수군,19838,9988,9850,855,1395,1216,1371,2021,3356,4186,3079,2132,340,1426,10752,7660,0.0612965016634741,0.0691097892932755,0.1018751890311523,0.1691702792620223,0.2110091743119266,0.2798165137614679,0.3861276338340558,0.5419901199717714,0.4965218267970561,2024
21대대통령선거,전라북도,전주시덕진구,20250603,1,261733,218707,217413,1294,176031,23805,17577,전주시덕진구,대한민국,0.8096617957527839,0.10949207269114543,0.0808461315560707,2024,35012,전주시 덕진구,322228,160618,161610,26298,35684,44914,40464,50266,51926,40041,22536,11631,1771,40704,227784,53740,0.1393857765309036,0.1255756793326464,0.155995133880358,0.1611467656442022,0.1242629442506548,0.1115297242945988,0.166776319872885,0.7069031865635512,0.5015392827438956,2024
21대대통령선거,전라북도,전주시완산구,20250603,1,277170,229260,227937,1323,185225,25513,17199,전주시완산구,대한민국,0.8126148892018409,0.11193005084738326,0.07545505995077587,2024,35011,전주시 완산구,327406,159037,168369,20625,32098,44843,37042,45722,57942,48506,27320,13539,2495,33009,229096,65301,0.1369645027885866,0.1131378166557729,0.1396492428361117,0.1769729326890771,0.1481524468091604,0.1324166325601852,0.1994496130186984,0.699730609701716,0.5142514187278181,2024
21대대통령선거,전라북도,정읍시,20250603,1,90401,74050,73509,541,63097,6624,3788,정읍시,대한민국,0.8583574800364582,0.09011141492878423,0.05153110503475765,2024,35040,정읍시,101887,51275,50612,5361,7758,9028,9052,12436,17749,18520,12524,8568,1590,8544,61776,31567,0.0886079676504362,0.0888435227261574,0.1220567884028384,0.1742027932906062,0.1817700000981479,0.2226191761461226,0.3098236281370538,0.6063187649062196,0.4967463955166017,2024
21대대통령선거,전라북도,진안군,20250603,1,22236,18770,18641,129,15601,2107,933,진안군,대한민국,0.836918620245695,0.11303041682313181,0.05005096293117322,2024,35520,진안군,22855,11624,11231,953,1361,1433,1649,2062,3847,5196,3645,2427,388,1489,12424,8942,0.0626996280901334,0.0721505141106978,0.0902209582148326,0.1683220301903303,0.2273463137169109,0.2826514985779917,0.3912491796105884,0.5436009625902428,0.4914023189674032,2024
21대대통령선거,제주특별자치도,서귀포시,20250603,1,155343,114891,113772,1119,59610,43066,11096,서귀포시,대한민국,0.5239426220862778,0.37852898780016175,0.09752839011356046,2024,39020,서귀포시,180909,92237,88672,13650,16563,16052,20544,28550,31861,28483,15994,9151,1708,20980,119995,39934,0.0887296928289913,0.1135598560602291,0.1578141496553516,0.1761161689025974,0.1574437977104511,0.1484337429315291,0.2207408144426203,0.6632892780348131,0.4901469799733567,2024
21대대통령선거,제주특별자치도,제주시,20250603,1,409912,306685,303875,2810,169119,102224,32532,제주시,대한민국,0.5565413410119292,0.3364014808720691,0.10705717811600164,2024,39010,제주시,493908,248483,245425,41310,51020,55747,64695,79731,86038,66170,32924,17806,3565,62883,347061,83964,0.1128691983122362,0.1309859326028329,0.1614288490974027,0.1741984337164006,0.1339723187314236,0.1099293795605659,0.1699992711193177,0.702683495711752,0.4969042817690744,2024
21대대통령선거,충청남도,계룡시,20250603,1,37839,31069,30836,233,14410,13332,3094,계룡시,대한민국,0.4673109352704631,0.432351796601375,0.10033726812816189,2024,34070,계룡시,45026,22445,22581,4056,5698,3977,5251,8111,8238,5946,2768,1269,249,6419,31627,6980,0.0883267445475947,0.116621507573402,0.1801403633456225,0.1829609558921512,0.1320570337138542,0.0951894460978101,0.1550215431084262,0.70241638164616,0.50151023852885,2024
21대대통령선거,충청남도,공주시,20250603,1,91037,70133,69563,570,31344,32935,5284,공주시,대한민국,0.45058436237655075,0.4734557164009603,0.07595992122248897,2024,34020,공주시,104393,51861,52532,4628,8699,12876,9286,11645,16589,20289,11974,7520,1464,7421,66130,30842,0.1233416033642102,0.0889523243895663,0.1115496249748546,0.1589091222591553,0.1943521117316295,0.2007605873957066,0.2954412652189323,0.6334715929228971,0.5032138170183824,2024
21대대통령선거,충청남도,금산군,20250603,1,44528,33981,33716,265,15073,16504,2139,금산군,대한민국,0.44705777672321745,0.4895005338711591,0.06344168940562345,2024,34510,금산군,53212,26383,26829,2005,4362,5698,4346,5885,8627,10611,6896,4346,704,3536,32565,17111,0.1070811095241674,0.0816733067729083,0.1105953544313312,0.1621250845673908,0.1994099075396527,0.2244982334811696,0.3215628053822446,0.6119860181913854,0.5041907840336766,2024
21대대통령선거,충청남도,논산시,20250603,1,95971,72078,71523,555,34802,31519,5202,논산시,대한민국,0.486584734980356,0.44068341652335613,0.0727318484962879,2024,34060,논산시,114692,57454,57238,5983,9032,12219,11628,13558,18254,21319,13208,8575,1661,9262,71492,33938,0.1065375091549541,0.1013845778258291,0.1182122554319394,0.1591566979388274,0.1858804450179611,0.2044083283925644,0.2959055557493112,0.6233390297492415,0.4990583475743731,2024
21대대통령선거,충청남도,당진시,20250603,1,146196,109473,108739,734,54989,45028,8722,당진시,대한민국,0.5056971279853595,0.4140924599269811,0.08021041208765944,2024,34080,당진시,177715,96629,81086,14344,16342,16092,23805,29335,29349,25895,14107,8673,1459,21492,120200,36023,0.0905494752834594,0.1339504262442675,0.1650676645190333,0.1651464423374504,0.1457108291365388,0.1363925386151984,0.2027009537743015,0.6763638409813465,0.4562698702979489,2024
21대대통령선거,충청남도,보령시,20250603,1,82897,63959,63443,516,27091,31871,4481,보령시,대한민국,0.4270132244692086,0.502356445943603,0.0706303295871885,2024,34030,보령시,96182,50507,45675,4947,6990,8816,9658,12403,16103,18395,11733,6668,1067,7846,59994,28342,0.0916595620802229,0.1004137988396997,0.1289534424320559,0.1674221787860514,0.191252001413986,0.2024079349566447,0.2946705204716059,0.6237549645463808,0.474880954856418,2024
21대대통령선거,충청남도,부여군,20250603,1,54218,41724,41382,342,17181,21621,2580,부여군,대한민국,0.4151805132666377,0.5224735392199507,0.06234594751341163,2024,34530,부여군,59930,29822,30108,2194,3711,4516,4483,5910,9231,13362,9247,6332,1242,3663,32592,23675,0.0753545803437343,0.0748039379275821,0.0986150508927081,0.1540297013182045,0.2229601201401635,0.2806774570332054,0.3950442182546304,0.5438344735524779,0.5023861171366595,2024
21대대통령선거,충청남도,서산시,20250603,1,148454,111724,110863,861,53345,47476,10042,서산시,대한민국,0.48117947376491704,0.4282402605017003,0.09058026573338264,2024,34050,서산시,178586,94138,84448,13482,16484,17621,21898,27402,30602,26817,15152,9012,1727,20479,120161,37946,0.0986695485648371,0.1226187943063846,0.1534386794037606,0.1713572172510723,0.150162946703549,0.1449777698139832,0.2124802616106525,0.6728466957096301,0.4728702137905547,2024
21대대통령선거,충청남도,서천군,20250603,1,44051,33500,33225,275,15339,15893,1993,서천군,대한민국,0.4616704288939052,0.4783446200150489,0.0599849510910459,2024,34540,서천군,48575,24768,23807,1810,2729,3344,3834,4783,7496,10465,7922,5365,1055,2926,25952,19697,0.0688419969119917,0.0789294904786412,0.0984662892434379,0.1543180648481729,0.2154400411734431,0.2952547606793618,0.4054966546577457,0.5342665980442615,0.4901080802882141,2024
21대대통령선거,충청남도,아산시,20250603,1,294314,223210,221584,1626,113159,85540,22885,아산시,대한민국,0.5106821792187162,0.3860387031554625,0.10327911762582136,2024,34040,아산시,392509,207898,184611,36098,42657,51292,61829,69429,58154,42744,21084,11367,1869,53482,285979,53048,0.1306772583558593,0.1575225026687286,0.1768851160100787,0.1481596600332731,0.1088994137714039,0.0874374855098863,0.1351510411226239,0.7285922106244698,0.470335712047367,2024
21대대통령선거,충청남도,예산군,20250603,1,71055,53841,53430,411,20135,29469,3826,예산군,대한민국,0.37684821261463597,0.5515440763615946,0.07160771102376942,2024,34570,예산군,79848,40957,38891,3796,5321,6492,7923,9077,12906,16103,10590,6830,1225,5891,47477,26480,0.0813044785091674,0.0992260294559663,0.1136784891293457,0.1616321009918845,0.2016706742811341,0.2335061617072437,0.3316300971846508,0.5945922252279331,0.4870629195471395,2024
21대대통령선거,충청남도,천안시동남구,20250603,1,225516,171143,169929,1214,82181,71043,16705,천안시동남구,대한민국,0.48361962937462116,0.41807460763024556,0.09830576299513326,2024,34011,천안시 동남구,279621,142112,137509,18151,27751,41329,35796,42144,47054,39793,18582,9621,1642,28243,204248,47130,0.1478036342048701,0.1280161361271149,0.150718293690388,0.1682777759896431,0.1423104845487284,0.1067337574788731,0.1685495724570043,0.7304458534945516,0.4917692161890559,2024
21대대통령선거,충청남도,천안시서북구,20250603,1,335343,253456,251489,1967,126874,95629,28986,천안시서북구,대한민국,0.5044912501143192,0.3802512237115739,0.11525752617410702,2024,34012,천안시 서북구,415144,215822,199322,35964,42865,60807,69212,72206,66026,44471,17734,8634,1388,53545,315657,45942,0.1464720675235581,0.166718054458212,0.1739300098279151,0.1590436089646002,0.1071218661476499,0.0668587285375676,0.1106652149615555,0.7603554429306457,0.4801273774882932,2024
21대대통령선거,충청남도,청양군,20250603,1,27165,20925,20737,188,8088,11213,1436,청양군,대한민국,0.390027487100352,0.5407243092057674,0.0692482036938805,2024,34550,청양군,29818,15322,14496,984,1812,2658,2227,2716,4558,6775,4423,3204,588,1642,16625,11551,0.0891407874438258,0.0746864310148232,0.0910859212556174,0.1528606881749279,0.2272117512911664,0.27550472868737,0.3873834596552418,0.5575491313971427,0.4861493057884499,2024
21대대통령선거,충청남도,태안군,20250603,1,54627,41577,41252,325,17816,20762,2674,태안군,대한민국,0.4318820905653059,0.5032968098516436,0.06482109958305052,2024,34580,태안군,60814,31964,28850,2404,3918,5085,5144,6828,9895,12936,8979,5040,896,3840,35662,21312,0.0836156148255335,0.0845857861676587,0.1122767783734008,0.1627092445818397,0.2127141776564607,0.2452560265728286,0.3504456210740947,0.5864110237774197,0.4743973427171375,2024
21대대통령선거,충청남도,홍성군,20250603,1,86128,65728,65217,511,29489,30273,5455,홍성군,대한민국,0.45216737967094467,0.4641887851327108,0.08364383519634451,2024,34560,홍성군,102178,51671,50507,6899,9557,10576,11150,13699,16026,16688,10407,6784,1202,10667,65250,26261,0.1035056470081622,0.1091232946426823,0.1340699563506821,0.1568439390083971,0.1633228287889761,0.1800093953688661,0.2570122727005813,0.638591477617491,0.494304057624929,2024
21대대통령선거,충청북도,괴산군,20250603,1,33528,26680,26459,221,10858,14080,1521,괴산군,대한민국,0.4103707623115008,0.5321440719603916,0.05748516572810764,2024,33560,괴산군,37346,19734,17612,1189,1817,3506,2602,3303,6227,9382,5571,3372,538,1828,21328,14190,0.0938788625287848,0.0696727895892465,0.0884432067691319,0.166738071011621,0.2512183366357843,0.253869222942216,0.3799603705885503,0.571091950945215,0.4715899962512719,2024
21대대통령선거,충청북도,단양군,20250603,1,25010,19901,19744,157,7645,10874,1225,단양군,대한민국,0.38720623987034036,0.5507495948136143,0.06204416531604538,2024,33580,단양군,26597,13604,12993,950,1471,1568,1790,2595,4835,6941,4003,2268,298,1532,15071,9994,0.0589540173703801,0.0673008234011354,0.0975673948189645,0.1817874196337932,0.2609692822498778,0.246982742414558,0.3757566642854457,0.5666428544572696,0.4885137421513704,2024
21대대통령선거,충청북도,보은군,20250603,1,27900,22071,21882,189,9194,11344,1344,보은군,대한민국,0.4201626907960881,0.5184169637144685,0.061420345489443376,2024,33520,보은군,29858,15033,14825,1166,1681,1791,1993,2678,5024,7416,4513,3144,595,1874,15998,11986,0.0599839239064907,0.0667492799249782,0.0896912050371759,0.1682631120637685,0.2483756447183334,0.276374840913658,0.4014334516712439,0.5358027999196195,0.4965168464063232,2024
21대대통령선거,충청북도,영동군,20250603,1,39554,30824,30561,263,12321,16217,2023,영동군,대한민국,0.40316089133208993,0.5306436307712444,0.06619547789666569,2024,33540,영동군,43730,22022,21708,1668,2790,3689,2937,4241,7537,9977,6348,4160,602,2754,24892,16084,0.0843585639149325,0.0671621312600045,0.0969814772467413,0.1723530756917448,0.2281500114337983,0.2540589983992682,0.3678024239652412,0.5692202149554082,0.4964097873313515,2024
21대대통령선거,충청북도,옥천군,20250603,1,43863,34403,34098,305,15013,16673,2412,옥천군,대한민국,0.44028975306469587,0.48897296029092613,0.07073728664437796,2024,33530,옥천군,47416,24179,23237,2025,3381,3615,3450,5352,8157,10481,6598,3952,682,3388,27600,16428,0.0762400877340982,0.072760249704741,0.1128732917158765,0.1720305382149485,0.2210435296102581,0.2368820651256959,0.3464653281592711,0.5820819976379281,0.490066644170744,2024
21대대통령선거,충청북도,음성군,20250603,1,81862,60942,60461,481,29604,26136,4721,음성군,대한민국,0.48963794842956615,0.43227865897024526,0.07808339260018855,2024,33570,음성군,106652,60360,46292,5049,7411,13820,14797,14382,18727,18216,8952,5071,824,7916,75498,23238,0.1295803172936278,0.1387409518808836,0.1348497918463788,0.1755897685931815,0.1707984847916588,0.1392097663428721,0.2178862093537861,0.7078910850241908,0.4340471814874545,2024
21대대통령선거,충청북도,제천시,20250603,1,113975,88820,88131,689,39127,42170,6834,제천시,대한민국,0.443964098898231,0.47849224449966526,0.07754365660210369,2024,33030,제천시,130733,66079,64654,7508,10893,15453,12024,15718,22742,24811,13812,7614,1081,11591,84438,34704,0.1182027491146076,0.0919737174240627,0.1202297813099982,0.173957608254993,0.1897837577352313,0.1721600514024768,0.2654570766371153,0.6458813000543092,0.4945499606067328,2024
21대대통령선거,충청북도,증평군,20250603,1,31928,23995,23792,203,11385,10290,2117,증평군,대한민국,0.4785221923335575,0.4324983187626093,0.08897948890383323,2024,33590,증평군,38180,19957,18223,2837,3386,4398,4950,5489,6354,6005,3121,1720,255,4259,26001,7920,0.1151911995809324,0.1296490309062336,0.1437663698271346,0.1664222105814562,0.1572812991094814,0.1334730225248821,0.2074384494499738,0.6810110005238345,0.4772917757988476,2024
21대대통령선거,충청북도,진천군,20250603,1,72896,54924,54515,409,28558,21155,4802,진천군,대한민국,0.5238558194992204,0.3880583325690177,0.0880858479317619,2024,33550,진천군,96544,52962,43582,7631,8557,10606,14694,16156,15667,13302,6352,3800,638,11326,68490,16728,0.1098566456745111,0.1522000331455087,0.1673433874709976,0.1622783394100099,0.1377817368246602,0.1117625124295658,0.173268147166059,0.709417467683129,0.4514211136890951,2024
21대대통령선거,충청북도,청주시상당구,20250603,1,167297,130134,129216,918,63093,53983,12140,청주시상당구,대한민국,0.4882754457652303,0.41777334076275385,0.09395121347201585,2024,33041,청주시 상당구,195499,97260,98239,16081,19276,21151,24487,29576,34305,29412,14367,7610,1128,24285,134763,36451,0.1081898117125918,0.1252538376155376,0.1512846613026153,0.1754740433454902,0.1504457823313674,0.1181847477480703,0.1864510815912101,0.6893283341602771,0.5025038491245479,2024
21대대통령선거,충청북도,청주시서원구,20250603,1,158412,123534,122623,911,58100,51715,12808,청주시서원구,대한민국,0.4738099703970707,0.42173980411505185,0.10445022548787748,2024,33042,청주시 서원구,190979,95333,95646,11174,18938,29859,21648,25912,33409,28700,14224,7391,1160,17891,137088,36000,0.1563470329198498,0.113352777006896,0.1356798391446179,0.1749354641086192,0.1502783028500516,0.1192539493871053,0.1885024007875211,0.7178171421988805,0.5008194618256457,2024
21대대통령선거,충청북도,청주시청원구,20250603,1,158716,122262,121361,901,61240,47301,12820,청주시청원구,대한민국,0.5046102125064889,0.3897545339936223,0.10563525349988877,2024,33044,청주시 청원구,195842,101466,94376,16352,20220,27287,28981,31969,29318,24142,11755,6708,1094,24611,140479,30752,0.1393317061713013,0.1479815361362731,0.1632387332645704,0.14970231104666,0.1232728423933579,0.099861112529488,0.1570245401905617,0.7173078297811502,0.4818986734204103,2024
21대대통령선거,충청북도,청주시흥덕구,20250603,1,242536,186815,185321,1494,91724,72187,21410,청주시흥덕구,대한민국,0.49494660615904296,0.3895241230081858,0.11552927083277124,2024,33043,청주시 흥덕구,291048,148337,142711,25597,27086,40106,49454,46024,46527,35670,15010,7092,1145,36925,215273,38850,0.1377985761798741,0.1699169896374481,0.1581319919738325,0.1598602292405376,0.1225571039828481,0.0798734229405458,0.1334831368021769,0.7396477556966549,0.4903349275720843,2024
21대대통령선거,충청북도,충주시,20250603,1,181665,140253,139272,981,64128,62940,12204,충주시,대한민국,0.46045149060830604,0.4519214199551956,0.08762708943649836,2024,33020,충주시,215904,110806,105098,13136,18495,26740,24615,28701,36634,36745,19069,11457,1823,20158,145973,49773,0.1238513413368904,0.1140090040017785,0.1329340818141396,0.1696772639691715,0.1701913813546761,0.1498304802134281,0.2305330146731881,0.676101415443901,0.486781161997925,2024
