sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_무소속,party_진보당,party_민생당,party_노동당,party_한국당,party_정의당,party_남북통일당,party_우리공화당,party_녹색당
20220601,5,8회지방선거_광역의원지역구,부산광역시,사하구,사하구제2선거구,64646,30367,29940,427,11738.0,18202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,사하구,사하구제3선거구,62909,28877,28431,446,10807.0,17624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,사하구,사하구제4선거구,88900,41042,40423,619,14941.0,25482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,금정구,금정구제1선거구,103695,52996,51432,1564,16956.0,34476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,금정구,금정구제2선거구,96750,49865,48638,1227,16453.0,32185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,강서구,강서구제1선거구,58235,27516,26924,592,11262.0,15662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,강서구,강서구제2선거구,54624,23969,23392,577,9795.0,13597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,연제구,연제구제1선거구,98886,50800,50053,747,18636.0,31417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,연제구,연제구제2선거구,81287,41249,40640,609,14456.0,26184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,수영구,수영구제1선거구,84216,39370,38642,728,13520.0,25122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,수영구,수영구제2선거구,72031,35535,34846,689,10740.0,24106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,사상구,사상구제1선거구,92064,43172,42220,952,16191.0,26029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,사상구,사상구제2선거구,92561,44497,43830,667,16805.0,27025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,기장군,기장군제1선거구,74702,34842,34058,784,9998.0,22486.0,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,기장군,기장군제2선거구,69169,29400,28701,699,11044.0,17657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,중구,중구제2선거구,37326,16716,16362,354,3837.0,12525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,동구,동구제4선거구,101909,43379,41806,1573,0.0,31079.0,10727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,남구,남구제2선거구,69527,29203,28247,956,0.0,22385.0,5862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,북구,북구제1선거구,69028,31785,30561,1224,0.0,19153.0,11408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,북구,북구제5선거구,60509,25569,25017,552,5756.0,19261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,달서구,달서구제4선거구,107989,46568,45429,1139,12178.0,33251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,달서구,달서구제6선거구,61756,24094,23290,804,0.0,18670.0,4620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,달성군,달성군제2선거구,93153,38671,37859,812,8464.0,26823.0,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대구광역시,달성군,달성군제3선거구,74034,30687,29927,760,0.0,18891.0,11036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,중구,중구제1선거구,41055,19745,19338,407,7881.0,11457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,중구,중구제2선거구,83919,37616,36849,767,18060.0,18789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,동구,동구선거구,52728,28942,28179,763,12347.0,15832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,미추홀구,미추홀구제1선거구,86346,38984,38097,887,18339.0,19758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,미추홀구,미추홀구제2선거구,83961,35928,34958,970,15285.0,18656.0,734.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,미추홀구,미추홀구제3선거구,95341,41756,40343,1413,17757.0,22586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,미추홀구,미추홀구제4선거구,92964,43628,42666,962,19433.0,23233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,연수구,연수구제1선거구,56910,26555,26062,493,11322.0,14740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,연수구,연수구제2선거구,63113,33177,32204,973,14371.0,17833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,연수구,연수구제3선거구,53107,27657,27293,364,12665.0,14628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,연수구,연수구제4선거구,68445,36750,36246,504,17306.0,18940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,연수구,연수구제5선거구,76308,40105,39672,433,12387.0,24933.0,0.0,0.0,0.0,0.0,0.0,2352.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,남동구,남동구제1선거구,58100,27249,26785,464,12311.0,14474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,남동구,남동구제2선거구,71568,30689,29961,728,14167.0,15794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,남동구,남동구제3선거구,87410,42766,42118,648,21395.0,20409.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,남동구,남동구제4선거구,72131,35878,35249,629,17083.0,18166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,남동구,남동구제5선거구,83849,42343,41534,809,20631.0,20903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,남동구,남동구제6선거구,68168,33119,32629,490,15947.0,16682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,부평구,부평구제1선거구,66231,27990,27571,419,13727.0,13844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,부평구,부평구제2선거구,80774,33569,32693,876,16938.0,15755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,부평구,부평구제3선거구,79545,39303,38236,1067,17729.0,20507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,부평구,부평구제4선거구,73120,36445,35807,638,18359.0,17448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,부평구,부평구제5선거구,59674,29304,28838,466,15036.0,13802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,부평구,부평구제6선거구,67119,35969,35378,591,19500.0,15878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,계양구,계양구제1선거구,49489,25439,25028,411,13105.0,11923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,계양구,계양구제2선거구,71289,36757,36235,522,19525.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,계양구,계양구제3선거구,49344,28502,28007,495,14638.0,13369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,계양구,계양구제4선거구,88034,53979,53057,922,29608.0,23449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,서구,서구제1선거구,60929,29778,29474,304,14918.0,14556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,서구,서구제2선거구,96959,44986,43524,1462,20165.0,23359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,서구,서구제3선거구,68516,32717,32177,540,16047.0,16130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,서구,서구제4선거구,74001,32188,31397,791,15618.0,15779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,서구,서구제5선거구,86631,40636,40017,619,21907.0,18110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,서구,서구제6선거구,85218,38024,37375,649,18951.0,18424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,인천광역시,옹진군,옹진군선거구,18895,12691,11974,717,4727.0,7247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,서구,서구제2선거구,76127,29249,28034,1215,21482.0,0.0,0.0,6552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,서구,서구제3선거구,52016,21376,20622,754,14454.0,0.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,서구,서구제4선거구,66622,26760,25736,1024,18086.0,0.0,2488.0,5162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,북구,북구제2선거구,57089,21798,20906,892,17581.0,0.0,3325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,북구,북구제4선거구,80352,31091,29963,1128,19691.0,0.0,0.0,10272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,북구,북구제6선거구,70669,24144,23239,905,17699.0,0.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,광산구,광산구제1선거구,63644,23317,22401,916,16171.0,0.0,0.0,6230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,광산구,광산구제2선거구,77143,26503,25566,937,20187.0,0.0,0.0,5379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,광주광역시,광산구,광산구제4선거구,47887,15435,14914,521,10504.0,0.0,0.0,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,동구,동구제1선거구,73365,36834,36011,823,16307.0,19704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,동구,동구제2선거구,62144,31361,30720,641,13137.0,17583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,동구,동구제3선거구,56373,25839,25442,397,10166.0,13503.0,1773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,중구,중구제1선거구,55551,25625,25058,567,11045.0,14013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,중구,중구제2선거구,73102,39297,38719,578,15185.0,19816.0,3718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,중구,중구제3선거구,71241,35407,34680,727,14237.0,20443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,서구,서구제1선거구,61124,29644,28897,747,12393.0,16504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,서구,서구제2선거구,60965,27607,26930,677,10785.0,13866.0,2279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,서구,서구제3선거구,91323,43429,42333,1096,20089.0,22244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,서구,서구제4선거구,76243,31630,30881,749,14086.0,16795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,서구,서구제5선거구,57798,32539,32106,433,14816.0,17290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,서구,서구제6선거구,51582,27658,27199,459,12555.0,14644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,유성구,유성구제1선거구,77057,39272,38708,564,18945.0,19763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,유성구,유성구제2선거구,76535,37644,37021,623,18593.0,18428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,유성구,유성구제3선거구,69081,37778,37238,540,19993.0,17245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,유성구,유성구제4선거구,67307,34856,34330,526,17871.0,16459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,대덕구,대덕구제1선거구,44585,23090,22465,625,8748.0,11365.0,1483.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,대덕구,대덕구제2선거구,54327,26506,25943,563,11981.0,13962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,대전광역시,대덕구,대덕구제3선거구,53854,26519,25941,578,12511.0,13430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,중구,중구제1선거구,52109,26667,26208,459,8715.0,17493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,중구,중구제2선거구,35670,19498,19124,374,7538.0,11586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,중구,중구제3선거구,62602,35329,34730,599,12917.0,21813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,중구,중구제4선거구,30674,16891,16447,444,6629.0,9818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,남구,남구제2선거구,38973,21360,21009,351,8274.0,12735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,남구,남구제3선거구,45447,23567,23182,385,8826.0,14356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,남구,남구제4선거구,50982,23013,22704,309,7378.0,13877.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,남구,남구제5선거구,37864,19075,18728,347,6933.0,11795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,남구,남구제6선거구,36336,18435,18197,238,6854.0,11343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,동구,동구제1선거구,58996,30044,29399,645,9464.0,14893.0,0.0,5042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,동구,동구제2선거구,34417,20686,20279,407,6130.0,10581.0,0.0,0.0,0.0,3568.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,동구,동구제3선거구,33956,20086,19677,409,4079.0,8641.0,0.0,6957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,북구,북구제1선거구,58476,30281,29593,688,10801.0,14731.0,0.0,4061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,북구,북구제2선거구,62295,30720,30188,532,14887.0,15301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,북구,북구제3선거구,55013,27497,27062,435,10072.0,14459.0,0.0,0.0,0.0,0.0,0.0,2531.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,울주군,울주군제1선거구,72952,35570,34676,894,13211.0,21465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,울주군,울주군제2선거구,60122,32561,31810,751,10567.0,21243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,울산광역시,울주군,울주군제3선거구,55977,31242,30759,483,14075.0,16684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제1선거구,20612,9367,9201,166,3804.0,5397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제2선거구,16381,8193,8042,151,3416.0,4626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제3선거구,22530,11653,11428,225,4513.0,6915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제4선거구,18217,9614,9422,192,3823.0,4370.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제5선거구,10317,5378,5217,161,1897.0,3320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제6선거구,20083,10482,10356,126,5331.0,5025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제7선거구,12509,6376,6285,91,2543.0,2674.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제8선거구,13466,7138,7079,59,3908.0,3171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제9선거구,16551,9151,9066,85,5870.0,3196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제10선거구,21172,11055,10945,110,6293.0,4652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제11선거구,11480,5570,5516,54,2932.0,2584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제12선거구,12949,6593,6540,53,3664.0,2876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제13선거구,13877,7393,7335,58,4051.0,3284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제14선거구,15743,8228,8148,80,4041.0,3501.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제15선거구,17196,8792,8662,130,4561.0,4101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제16선거구,18796,9776,9679,97,5031.0,4648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제17선거구,9942,4890,4838,52,2869.0,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제18선거구,20438,10111,10039,72,5633.0,4406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시장안구,수원시제1선거구,111478,56994,55857,1137,25794.0,30063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시장안구,수원시제2선거구,87726,49073,47920,1153,26024.0,21896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시권선구,수원시제3선거구,105546,52786,51467,1319,27279.0,24188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시권선구,수원시제4선거구,107195,54616,53230,1386,28615.0,24615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시팔달구,수원시제5선거구,75362,38175,37120,1055,18251.0,18869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시팔달구,수원시제6선거구,88724,41063,39757,1306,17988.0,21769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시영통구,수원시제7선거구,76503,39309,38525,784,19295.0,19230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시영통구,수원시제8선거구,60194,32269,31810,459,15573.0,16237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시영통구,수원시제9선거구,65716,38130,37632,498,17920.0,19712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시권선구,수원시제10선거구,70578,30855,30062,793,14275.0,15787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시권선구,수원시제11선거구,69088,35522,34761,761,17245.0,17516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,수원시영통구,수원시제12선거구,94443,50772,49784,988,27337.0,22447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,성남시수정구,성남시제1선거구,96155,49070,48028,1042,24721.0,23307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,성남시수정구,성남시제2선거구,112752,57826,56405,1421,29586.0,26819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,성남시중원구,성남시제3선거구,116039,59000,57625,1375,30514.0,27111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,성남시중원구,성남시제4선거구,69429,35457,34406,1051,18139.0,16267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,성남시분당구,성남시제5선거구,104619,66839,65611,1228,27019.0,38592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,경기도,성남시분당구,성남시제6선거구,109507,69719,68608,1111,26464.0,42144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
